distance_from_peak_center_bp	distance_from_peak_center_mb	methylation_H3K27ac_peaks	support_H3K27ac_peaks	bootstrap_mean	bootstrap_std
299100	0.2991	0.8593110531372338	35	0.6292555102379535	0.06121984657404171
299200	0.2992	0.8201131653419091	35	0.7012136318730958	0.06219033135654723
299300	0.2993	0.8366489053429904	36	0.7122903271625883	0.07389438381301275
299400	0.2994	0.8186170570018627	35	0.6763109795694684	0.06715269552021495
299500	0.2995	0.7502753413058327	32	0.709608020682474	0.08698791733907364
299600	0.2996	0.7825213903238375	39	0.7065946638391674	0.05696543165824075
299700	0.2997	0.8298296323575229	33	0.7148810402785426	0.08656245404504898
299800	0.2998	0.7839111022616402	32	0.691731291469166	0.09667122627143448
299900	0.2999	0.8467642579868415	34	0.6660911180312036	0.039368435644753765
300000	0.3	0.7818569489158802	34	0.7492755485368925	0.08615387921506355
300100	0.3001	0.7645102008952435	38	0.743027617702872	0.06906397642346307
300200	0.3002	0.8387319806065312	32	0.7131873820366409	0.07647202611203388
300300	0.3003	0.8272223245537733	31	0.7111970424795326	0.04229379800876585
300400	0.3004	0.8051236574377549	32	0.7073036983543914	0.0988454128622231
300500	0.3005	0.7436333743772929	35	0.6692773750574776	0.09684395585134133
300600	0.3006	0.7916144126791748	34	0.6798455289375107	0.11671877255680259
300700	0.3007	0.8031383598558868	40	0.6921869708862503	0.06868233513510576
300800	0.3008	0.7673444654313156	35	0.6706942149806059	0.05751608299063775
300900	0.3009	0.7898883228153439	36	0.7233639068009092	0.06240328765269146
301000	0.301	0.7710956336880102	36	0.728342149909356	0.06776031388997782
301100	0.3011	0.7668314642775816	37	0.7150800894790919	0.07332957059798803
301200	0.3012	0.8011079990000747	39	0.6999681099926607	0.07912003510174574
301300	0.3013	0.7844075725159589	36	0.6898117117044048	0.05199251085007276
301400	0.3014	0.7398769786572934	40	0.7341624023742999	0.07670241185157475
301500	0.3015	0.7973505028602225	34	0.7021837846972602	0.1289303363790994
301600	0.3016	0.7810178633737491	32	0.6899116989861876	0.10562191711477822
301700	0.3017	0.7603638655126013	29	0.6952547837223135	0.10756519933248926
301800	0.3018	0.8092457276118769	35	0.7114207254447035	0.10235413422330719
301900	0.3019	0.7561448910817784	34	0.7396305846899736	0.05129410319489212
302000	0.302	0.8325444044048491	30	0.7216991919542481	0.08994528975918001
302100	0.3021	0.7622218023725361	31	0.7474911782852744	0.05281064972255818
302200	0.3022	0.8463715433456979	32	0.7117900429480288	0.06376280607203562
302300	0.3023	0.765884491824218	29	0.7486748882042099	0.07013153472870443
302400	0.3024	0.7717894536528491	26	0.733191728490062	0.0929144173191852
302500	0.3025	0.7952452779061986	32	0.7665833529411492	0.08712938550867055
302600	0.3026	0.7752525522642737	34	0.6931942644777765	0.0798417509309303
302700	0.3027	0.7894442150145811	35	0.7370018860946113	0.05003783534666835
302800	0.3028	0.815525849737099	34	0.7007129532590193	0.08692843302494926
302900	0.3029	0.6907450445847794	29	0.7229582273799836	0.10206362474392412
303000	0.303	0.7589108826003458	32	0.7057952120657289	0.10578787712321289
303100	0.3031	0.7581358205641747	31	0.7024128260519265	0.12615561921904825
303200	0.3032	0.8029732762254624	32	0.734040877038054	0.07950817733033481
303300	0.3033	0.8069360717673746	37	0.7391334179245082	0.08159346264263477
303400	0.3034	0.7807358832131642	35	0.7325020057400768	0.09982441304060875
303500	0.3035	0.7875127072658977	38	0.6949143457480134	0.09959068137014267
303600	0.3036	0.7753752738723105	32	0.7224060493665352	0.08435143820978874
303700	0.3037	0.7502847242007143	34	0.6907601002548305	0.07639810489163197
303800	0.3038	0.7942680733607415	31	0.6876626881480705	0.08791896922296
303900	0.3039	0.7946714965877275	35	0.6621866003381898	0.09237868235032615
304000	0.304	0.7625758008922657	35	0.7186011226331868	0.05123485461665589
304100	0.3041	0.7131547004674561	31	0.6971517417218613	0.08960243092391988
304200	0.3042	0.7852492906927552	28	0.6579716883855659	0.08626849103394507
304300	0.3043	0.7602161813922995	36	0.6817256441620967	0.07346570976035074
304400	0.3044	0.7236787269576044	26	0.7419907748378076	0.08439676625981468
304500	0.3045	0.7532081646228435	31	0.7157032937558642	0.13089307120208613
304600	0.3046	0.830099952237257	31	0.6915137936289336	0.1287097721250676
304700	0.3047	0.847151676953372	33	0.6501392836681079	0.11287033060552924
304800	0.3048	0.8452953414827674	29	0.7317627250613393	0.06397094677919632
304900	0.3049	0.7733480921432481	29	0.6381238262341837	0.1040547549004371
305000	0.305	0.7252886096718163	30	0.6760209184540603	0.06934041007730235
305100	0.3051	0.7007411477254138	35	0.6687431080217974	0.0655837385554796
305200	0.3052	0.7334239389508531	34	0.7102613619853475	0.07014258415571303
305300	0.3053	0.790726756526344	40	0.7233264959130686	0.07972214064883484
305400	0.3054	0.8259100165863376	32	0.7330456542003135	0.0699284701802831
305500	0.3055	0.839905063326829	31	0.7309972553329306	0.09008716618806933
305600	0.3056	0.7857830870173446	33	0.7552444542050489	0.08994703751620915
305700	0.3057	0.7475749599188339	35	0.7154366427916126	0.04112315241977882
305800	0.3058	0.7383413238878245	37	0.7025147432448042	0.08431606546345029
305900	0.3059	0.830052954729495	38	0.6787284589057183	0.06893316630693883
306000	0.306	0.7859954591033343	35	0.7458720968275976	0.06774067091224446
306100	0.3061	0.8379593291020776	33	0.6945292528007851	0.0567044387491625
306200	0.3062	0.7879561305548466	36	0.7147860421101073	0.07997605283203595
306300	0.3063	0.8481813415001587	31	0.6905002500044011	0.06076893180226395
306400	0.3064	0.8431043674072565	37	0.7141980471052952	0.05677181855762217
306500	0.3065	0.8018488758052421	37	0.7546968491954396	0.06651337523219504
306600	0.3066	0.8652456519009184	32	0.7080167038676283	0.08261672277151998
306700	0.3067	0.7974002603262245	41	0.7356244602550814	0.05902567877635809
306800	0.3068	0.8593788758339268	37	0.7036498953996079	0.08499439011073957
306900	0.3069	0.803884429556795	40	0.6965729281588995	0.028162128782444777
307000	0.307	0.7646956131169539	33	0.7078552265795441	0.06969963546792536
307100	0.3071	0.837263751360065	36	0.6872876822800097	0.03452613792092964
307200	0.3072	0.8259457185853428	33	0.6879194973396333	0.13422488629611865
307300	0.3073	0.8307705987122493	36	0.7307567756883104	0.05535436308425224
307400	0.3074	0.832051428593794	33	0.7296143744135248	0.08211763559506563
307500	0.3075	0.820164928473499	33	0.7018146323948762	0.06548433484435733
307600	0.3076	0.8045878514577837	37	0.702352733779837	0.06561955778523813
307700	0.3077	0.7975197262842944	37	0.7271479174099735	0.042936111706629115
307800	0.3078	0.7816096288295667	33	0.707548712916423	0.03706693817781461
307900	0.3079	0.8440731244116695	33	0.732379629119128	0.07561820505517465
308000	0.308	0.8162868286974204	32	0.7329002598382393	0.09522493410376376
308100	0.3081	0.7556393508714426	30	0.6575845970042329	0.07020979281527445
308200	0.3082	0.7879742300569951	32	0.6737510301712989	0.06730625977373943
308300	0.3083	0.8405280552196267	31	0.6317385870103349	0.03772928372343064
308400	0.3084	0.8011339682629466	34	0.7055929280445722	0.09460639884718468
308500	0.3085	0.809784546511614	29	0.6497439928797575	0.12427620933161125
308600	0.3086	0.7622996212613042	32	0.6408978724947746	0.10122103893433579
308700	0.3087	0.759630361695096	35	0.7017301472718013	0.08724932422053312
308800	0.3088	0.7225166295469556	32	0.719071970102731	0.07308894136003664
308900	0.3089	0.804856948122116	32	0.7060727555998974	0.10020371828459132
309000	0.309	0.8301610580886781	36	0.7030728187368496	0.0665969011882601
309100	0.3091	0.7482438316516637	39	0.6679136250502073	0.12632524476936002
309200	0.3092	0.782148628688033	36	0.6873107494766421	0.10760201077384784
309300	0.3093	0.8062188288587786	37	0.6845345962458208	0.10552974928523058
309400	0.3094	0.7101725984114231	37	0.6270739578052397	0.10228659930061111
309500	0.3095	0.7505638569994194	39	0.7023831925971507	0.08968077007369935
309600	0.3096	0.7742843511757475	32	0.6947381740096468	0.0819265695254285
309700	0.3097	0.7079452490771829	32	0.668234758538777	0.0939457256462351
309800	0.3098	0.7374812580428696	38	0.6744706038304455	0.14823988751199874
309900	0.3099	0.7131212526814726	28	0.6721019660455205	0.06365893475898969
310000	0.31	0.7675292386675157	35	0.6736249385583764	0.08466921994571391
310100	0.3101	0.7910261948775711	38	0.7262859457350531	0.07144745349784463
310200	0.3102	0.7492082982119945	39	0.6856241873725952	0.04722000304557112
310300	0.3103	0.7889555238525908	36	0.73129179498343	0.08060494791583722
310400	0.3104	0.8184757900277648	33	0.7066377596574712	0.10083146170512476
310500	0.3105	0.7433958918677298	34	0.7325307294571647	0.083055800966845
310600	0.3106	0.804629451725912	30	0.6982298916740863	0.09693675110868397
310700	0.3107	0.7538275208386611	38	0.7216293330937936	0.12181112180208156
310800	0.3108	0.8069632421442714	33	0.7233259072603047	0.10168129156968188
310900	0.3109	0.7603915579955332	34	0.6862376707259712	0.10514992346217851
311000	0.311	0.8190816341168925	35	0.7178253595552873	0.10527049526656003
311100	0.3111	0.7049213479979481	32	0.6912335209186102	0.07773596982239303
311200	0.3112	0.8453740860171448	36	0.7317574207255052	0.08467305208419663
311300	0.3113	0.7473588690639056	30	0.6895967600166453	0.09490120090793644
311400	0.3114	0.823201518985717	32	0.764295792523272	0.06807003577642544
311500	0.3115	0.8056120223426664	35	0.7166008557624922	0.07411407655586996
311600	0.3116	0.8406063995302149	38	0.6716139981678102	0.11737414946040985
311700	0.3117	0.8083840782640334	29	0.6955987745008789	0.047466143214906345
311800	0.3118	0.7888503096791707	29	0.6723252385055644	0.10304106878437529
311900	0.3119	0.8428156994884477	30	0.7056608790471424	0.13110858904624142
312000	0.312	0.8259722629085853	31	0.7193461462412722	0.1062316193681129
312100	0.3121	0.7018186864614868	33	0.6928463814169112	0.10679949338505335
312200	0.3122	0.8612907400480382	37	0.7451624938677155	0.09588528081561565
312300	0.3123	0.8153835204486136	32	0.7152676452293152	0.0913168410050737
312400	0.3124	0.7686877974478813	32	0.7024088435547327	0.10681210531548047
312500	0.3125	0.7430473164828683	34	0.6924055658133084	0.08088465598456561
312600	0.3126	0.8005168854796044	39	0.6301008029483306	0.11908630447348678
312700	0.3127	0.7791308288125012	29	0.6918320656800419	0.08437655028218824
312800	0.3128	0.7762670867997951	29	0.7132621977408322	0.09950569544173073
312900	0.3129	0.7568485490358584	30	0.6366596473385903	0.10924842117729514
313000	0.313	0.7129505057238095	34	0.6781392056252592	0.069017787888089
313100	0.3131	0.7957325214646713	28	0.6443440988277006	0.09001533087847374
313200	0.3132	0.7677932944631872	31	0.6727911109798903	0.13551225986723628
313300	0.3133	0.7698505925306202	28	0.7372748106177263	0.09153544817615075
313400	0.3134	0.7704071777662284	33	0.7002793864797495	0.09141288724591422
313500	0.3135	0.7749182848734651	39	0.6694534548068864	0.09491512036368546
313600	0.3136	0.7898487649585775	29	0.6767391815945109	0.0723888550352387
313700	0.3137	0.7640754255900246	35	0.657622367273908	0.10713964857251725
313800	0.3138	0.7917102156921062	40	0.7577750345380526	0.10593784035534927
313900	0.3139	0.8054247324139308	35	0.6922784783116654	0.08375995819858646
314000	0.314	0.7977724267365374	36	0.7168250890925135	0.05340584929526389
314100	0.3141	0.7615821439838131	34	0.7184473375114591	0.03816522359312271
314200	0.3142	0.729659701566663	31	0.6730581189125957	0.07804015468501284
314300	0.3143	0.7480283999894345	34	0.6949111472679739	0.08327333958581619
314400	0.3144	0.6987861962915619	36	0.6936540971194317	0.11672947174379941
314500	0.3145	0.7451567424847659	38	0.7478267198721271	0.0657254694210149
314600	0.3146	0.7561885657798421	34	0.6739882783487874	0.11313621687733243
314700	0.3147	0.692346144013078	35	0.6803978154211493	0.02701540296540593
314800	0.3148	0.7740037044827587	30	0.6832369344006854	0.07934251259215473
314900	0.3149	0.7399785987578804	31	0.6809427833608935	0.07612973896841942
315000	0.315	0.7573877667429133	35	0.669140806490898	0.08566196847239185
315100	0.3151	0.7727786611854116	30	0.6874816691274551	0.07512497263856792
315200	0.3152	0.6929248173443434	35	0.6893007711548196	0.10266130532768925
315300	0.3153	0.8271745062353593	31	0.7083267535128434	0.05953691597777946
315400	0.3154	0.683830969503899	35	0.6983034703245607	0.08162378469479545
315500	0.3155	0.7423910822548816	33	0.6944252614695948	0.06938942345349321
315600	0.3156	0.7249910855168124	34	0.6899463752579056	0.10102709722279823
315700	0.3157	0.7320505796792804	35	0.7410146112837228	0.07121172555855164
315800	0.3158	0.7459002716098178	40	0.6856810059031122	0.06243670424542527
315900	0.3159	0.7508283740975603	34	0.7082904921076201	0.07641026723132932
316000	0.316	0.7352141836797371	34	0.7422210973668542	0.0657516152161335
316100	0.3161	0.6881200945042696	38	0.6861141893165861	0.04907970388878509
316200	0.3162	0.7374408114960742	40	0.7043882348596997	0.12246142560912544
316300	0.3163	0.7616431889431742	39	0.7399538453652603	0.10212118057433842
316400	0.3164	0.7743621080207428	40	0.7144754883768404	0.11414797444749422
316500	0.3165	0.7365250047198684	41	0.6975178610915822	0.10965151255300237
316600	0.3166	0.7513253493923538	35	0.7314390714049807	0.07543795871974852
316700	0.3167	0.7554363015597774	33	0.7004629878938065	0.08497005357423244
316800	0.3168	0.7074561271171319	38	0.7246915266336024	0.08423163968794516
316900	0.3169	0.784481483312757	35	0.6868145435766063	0.06575873207845404
317000	0.317	0.7850084928423476	37	0.728912365590228	0.0669850870728459
317100	0.3171	0.814056525793368	36	0.6879541108783389	0.040500979775566374
317200	0.3172	0.8219966549683908	38	0.7176500788449506	0.05697167539357302
317300	0.3173	0.8043240290286467	36	0.7315605776708771	0.08167665897609817
317400	0.3174	0.8000588067338018	40	0.7452192989798305	0.03748717159202136
317500	0.3175	0.8028270819579	35	0.6910647193955333	0.06832030499360515
317600	0.3176	0.7865255482447164	35	0.7067627658361713	0.06894738667905007
317700	0.3177	0.7806294313029416	36	0.7211023801844747	0.13632858083004687
317800	0.3178	0.7562584454937726	35	0.6986851267703618	0.10171750047055071
317900	0.3179	0.7652849584547927	34	0.7268053915047472	0.1114166657431915
318000	0.318	0.7370381454540054	34	0.6750988640377832	0.06835195363525548
318100	0.3181	0.7529799120634455	35	0.6900655566847467	0.06581218857760246
318200	0.3182	0.7934496323621865	38	0.7083752435011978	0.06994790380969093
318300	0.3183	0.7746718302003195	38	0.7206920218528804	0.08378440145741539
318400	0.3184	0.7709229099523662	38	0.7026945927591023	0.08355490629032679
318500	0.3185	0.7511707632127568	41	0.6640423734449781	0.10883582891870924
318600	0.3186	0.7810219043146795	37	0.7082138519131779	0.15275279694223964
318700	0.3187	0.7327148499265811	29	0.7144914337141388	0.12225697012473166
318800	0.3188	0.7709223841830877	35	0.6838668015243275	0.1226372353697766
318900	0.3189	0.7973178632801099	39	0.7439063452756539	0.079182704786583
319000	0.319	0.7721175107049967	32	0.6941603421991569	0.08830864401599488
319100	0.3191	0.7951593435235653	35	0.6995015632215913	0.11801545842432057
319200	0.3192	0.7761413234115011	32	0.7150094392905139	0.013242165547811133
319300	0.3193	0.8272010087979943	41	0.7301733237441642	0.09788345973984408
319400	0.3194	0.7666171816814578	34	0.7083074361001447	0.10723087131124932
319500	0.3195	0.7470509133768112	35	0.6976104593837457	0.07269161943502914
319600	0.3196	0.7115910157920697	39	0.680988362007766	0.09736041944754296
319700	0.3197	0.7187697734596608	35	0.6511791325454171	0.09193253552635462
319800	0.3198	0.7073236400991326	34	0.6888706057234131	0.05882619641851343
319900	0.3199	0.744205820162605	34	0.6908125103804139	0.0793136531390591
320000	0.32	0.6536439618071963	33	0.7181646087315987	0.07414576401887761
320100	0.3201	0.7298909371129911	29	0.6925793546934343	0.08983414839439592
320200	0.3202	0.7117782225180169	40	0.6227202653919133	0.051609140300277564
320300	0.3203	0.6568311950639958	31	0.6454036049147912	0.08384503639768508
320400	0.3204	0.7664561146274639	37	0.6632516872740583	0.06995833957277804
320500	0.3205	0.7502086672929897	38	0.6711437166459021	0.07579504608801133
320600	0.3206	0.6813594796554651	35	0.7000928924070219	0.09517709950091074
320700	0.3207	0.7792400059703194	35	0.6799571797891735	0.0404243090702953
320800	0.3208	0.706729113083764	34	0.7174571323004733	0.03920873356969956
320900	0.3209	0.774247268648806	30	0.6965202176724425	0.04915964051487686
321000	0.321	0.7012823150200368	38	0.7249647818454601	0.10039998632979308
321100	0.3211	0.7396790427060967	30	0.7066002873521077	0.06514916136845282
321200	0.3212	0.7907038054895218	36	0.6664011299654707	0.04007783723424913
321300	0.3213	0.682555277111676	36	0.6815616370371146	0.051252801040923106
321400	0.3214	0.7795633378051536	35	0.6747665590367676	0.04827586540255024
321500	0.3215	0.7182761439174693	34	0.7277115933464348	0.06614416563126167
321600	0.3216	0.7596727186078347	33	0.6579710811769633	0.05028306019967771
321700	0.3217	0.7136105301655495	41	0.6685819987901127	0.07064877151451397
321800	0.3218	0.737918408956987	38	0.6831560453600363	0.03235839727727679
321900	0.3219	0.6772074647771242	37	0.6877761558791192	0.06978932983354372
322000	0.322	0.6537420585974578	34	0.675078489618468	0.05589884133434691
322100	0.3221	0.7415000314005384	35	0.7432813550369659	0.09989753710509841
322200	0.3222	0.7353867517384349	38	0.7072429170898045	0.07840945600543049
322300	0.3223	0.719661693188126	37	0.7307022740481603	0.072617359731543
322400	0.3224	0.7462661219326013	38	0.7203719643107277	0.07339586428961975
322500	0.3225	0.7481451603472841	38	0.7315689182949695	0.05183521507742423
322600	0.3226	0.7886484622372704	37	0.7326283784527579	0.046286448162910714
322700	0.3227	0.7127687536039617	42	0.6737749285219076	0.08609143495547977
322800	0.3228	0.8219706477288127	42	0.7117594924088035	0.09385888251123757
322900	0.3229	0.766986255074782	30	0.7379666559393875	0.07237905539895671
323000	0.323	0.8021902406825318	37	0.7770564868251496	0.05547362095759629
323100	0.3231	0.7089494145277	35	0.6734149856487637	0.15021753828968953
323200	0.3232	0.7637043065588984	35	0.7137960082265964	0.05072621293415826
323300	0.3233	0.7260202753201306	35	0.6791838715856083	0.10125363577182495
323400	0.3234	0.7752067672579672	36	0.6693977496659883	0.08047988856003596
323500	0.3235	0.7944482810883179	35	0.7281958899151625	0.10324505603458431
323600	0.3236	0.8224514786469191	41	0.7241100169423056	0.10999143824079242
323700	0.3237	0.8134359584696224	37	0.7172602413577247	0.06940807302365849
323800	0.3238	0.7984472597462112	33	0.7400229377536898	0.07604794160007514
323900	0.3239	0.7811468020301848	37	0.6948631515715862	0.07650770935741341
324000	0.324	0.7582692293342784	37	0.6496891498243269	0.1076761772606799
324100	0.3241	0.7661226456753767	35	0.7019362110277523	0.06314499828274678
324200	0.3242	0.7282971669322441	36	0.7160051735870966	0.05375755868035431
324300	0.3243	0.6981540296488581	28	0.6844421624828618	0.13268680787112735
324400	0.3244	0.7684955235867037	36	0.7141916037484778	0.03355357984550058
324500	0.3245	0.7508410552779162	35	0.7194708645180512	0.10088863736798767
324600	0.3246	0.7039745244574201	34	0.7238971763529373	0.09378694161989935
324700	0.3247	0.7370622048246193	33	0.7125206103951401	0.09300582150668076
324800	0.3248	0.7328354564152048	34	0.7705726224394164	0.05426015667833268
324900	0.3249	0.7121386404595575	32	0.7781505101641965	0.06790810168114893
325000	0.325	0.6835669804497215	29	0.6607509007104335	0.16952249158350233
325100	0.3251	0.6744088213624846	32	0.6865609992301902	0.03974484163488252
325200	0.3252	0.7058966487326852	38	0.7202015340246419	0.12239081301222515
325300	0.3253	0.7290954467794504	37	0.6778439139908677	0.11144974191380784
325400	0.3254	0.6995689155741822	37	0.7053119835269055	0.09323331681213401
325500	0.3255	0.7474081142260783	36	0.6307457033617027	0.12498833112398754
325600	0.3256	0.7903651140667421	31	0.6963124095076456	0.09725895083501254
325700	0.3257	0.7687667037831935	35	0.7085104247480921	0.09988327821870872
325800	0.3258	0.7658054881794208	31	0.6645229671771015	0.06941926298444384
325900	0.3259	0.8004867949831458	33	0.6913809724255661	0.1114063626964087
326000	0.326	0.7920665879168819	35	0.667590658906356	0.08233940827685024
326100	0.3261	0.8409365446709872	33	0.7558335695716152	0.11292585975850872
326200	0.3262	0.8113861155214261	30	0.7251983620674227	0.08378110106093586
326300	0.3263	0.7681172661375696	34	0.6995588437150948	0.08755034064787351
326400	0.3264	0.8220711424312614	33	0.6662313077150858	0.115107318881796
326500	0.3265	0.7516018893341546	32	0.6968062461531066	0.07170899305963727
326600	0.3266	0.8212364555521864	35	0.689314028422786	0.07967625984014447
326700	0.3267	0.802583060965077	40	0.7009264233073	0.10875778558275824
326800	0.3268	0.7222270566561403	34	0.7090782988164593	0.09045886066060893
326900	0.3269	0.8415501905628807	29	0.7429428524090327	0.0740597240020887
327000	0.327	0.8136099794133939	32	0.7531023297895159	0.04975747152173294
327100	0.3271	0.860258514437467	34	0.7508207030616278	0.07871071876106779
327200	0.3272	0.8874546833213881	37	0.661256723584857	0.11808370395723541
327300	0.3273	0.8666937554224952	34	0.6566297449961335	0.09443440055224106
327400	0.3274	0.8520703508137317	36	0.6836963178605344	0.08899507969080031
327500	0.3275	0.7885657285704982	34	0.7019581833164718	0.06000938562492803
327600	0.3276	0.8474891196079826	34	0.6912046392786876	0.06475401105398321
327700	0.3277	0.7548402028808551	36	0.7195541095923685	0.05848882705030975
327800	0.3278	0.7854135966722277	38	0.6858028223048777	0.08409765483248971
327900	0.3279	0.7554990097503393	37	0.6768476068748587	0.06342249871466293
328000	0.328	0.7900597191734283	35	0.6630517638099962	0.06134950624299544
328100	0.3281	0.8484497254387449	30	0.6810855219193827	0.10542604715272724
328200	0.3282	0.7560062037743523	34	0.6962757088569316	0.114266366080313
328300	0.3283	0.8268927719314036	33	0.6953259677113522	0.15033845527655335
328400	0.3284	0.8141015237613923	33	0.6851665090189087	0.09992308002694684
328500	0.3285	0.7898885600891274	35	0.6718296723336701	0.11099682976090343
328600	0.3286	0.7576931858360513	32	0.6932739925081041	0.15628246391348324
328700	0.3287	0.7334245330700414	29	0.7072028742327239	0.083687343533577
328800	0.3288	0.7746628810964931	34	0.6740589469035498	0.11253857189706142
328900	0.3289	0.78176797423566	30	0.7010299901263017	0.1057297054919605
329000	0.329	0.724913258402923	35	0.7188685020301535	0.09822719013651765
329100	0.3291	0.7365246772921619	33	0.7108920883191678	0.14234091513821095
329200	0.3292	0.7639078423502836	35	0.6758431128427238	0.0855854185124587
329300	0.3293	0.8228236117740062	34	0.6846553735472984	0.07694092127969661
329400	0.3294	0.7630162276212877	29	0.7174008944205218	0.11224513502894193
329500	0.3295	0.7320972735677022	30	0.7456066782913711	0.09871938343215061
329600	0.3296	0.744478156402979	29	0.6645158066057476	0.07815751019385798
329700	0.3297	0.8090289160994109	35	0.7039135846044439	0.04453231901151118
329800	0.3298	0.7421450389256891	32	0.6958709145435091	0.04971493183093355
329900	0.3299	0.7735926873548737	36	0.7269775141092094	0.10420614370594697
330000	0.33	0.7966943370378325	29	0.7069434904932932	0.052639565459501735
330100	0.3301	0.7443452994406321	36	0.6577418915967757	0.11849487055454
330200	0.3302	0.8047956688343082	34	0.7318567376035557	0.08922842257438571
330300	0.3303	0.7993373288328175	36	0.6899030462867545	0.09574256554241505
330400	0.3304	0.7569077435544225	33	0.698820112486671	0.051214715502493874
330500	0.3305	0.7603450327199778	38	0.6827110138250656	0.07098675149398188
330600	0.3306	0.7194742564032796	35	0.7394762031111547	0.09726450502254994
330700	0.3307	0.7971134490215755	39	0.6493494485694857	0.07521395142551057
330800	0.3308	0.7891769535834502	38	0.7054203510384577	0.10182904672550198
330900	0.3309	0.7812906919712421	30	0.6758886133420459	0.10771092350743854
331000	0.331	0.7418781232735799	35	0.6967842819238677	0.06221420127757056
331100	0.3311	0.7523747861563562	32	0.7061091000433304	0.05616512375692924
331200	0.3312	0.747621620825593	29	0.6966436854477716	0.11987125651424188
331300	0.3313	0.7159060620190218	32	0.6699643732084825	0.09173928682367039
331400	0.3314	0.7253552405858898	33	0.6639998941640523	0.1299470404221787
331500	0.3315	0.7431158358225427	33	0.7203882428262498	0.06876785380784539
331600	0.3316	0.7437486703923417	32	0.7771516372089419	0.06522488677226458
331700	0.3317	0.70817352145233	34	0.675704053527239	0.07414307003155038
331800	0.3318	0.7226497817189131	40	0.7025350672976625	0.05098053388844051
331900	0.3319	0.7055463899110385	35	0.7112746646610019	0.10908157419180634
332000	0.332	0.7394260052540168	37	0.6677196369721494	0.08979896862060978
332100	0.3321	0.7419510305974806	37	0.6821660655582888	0.07276853416658129
332200	0.3322	0.7744658114304712	40	0.6957324101519056	0.09527545231644442
332300	0.3323	0.7389736276840102	31	0.6730123920078183	0.05509945940053782
332400	0.3324	0.688107120267641	27	0.6778169214572791	0.09809902489697321
332500	0.3325	0.7264782210106275	33	0.6676190285649213	0.0788964630398829
332600	0.3326	0.7143775443963283	33	0.6670011779386649	0.09387096812034863
332700	0.3327	0.7452609418502865	28	0.6718700649089768	0.080658274578054
332800	0.3328	0.6815318612371991	40	0.6808521408683643	0.07975003960677547
332900	0.3329	0.6915326726879296	34	0.6399521301516737	0.07797713391568457
333000	0.333	0.6580346662431159	39	0.6793518318853184	0.051970941089479576
333100	0.3331	0.7176685086537923	36	0.6709139754450005	0.08772963240022248
333200	0.3332	0.7090294583090208	36	0.650016648895672	0.0780684223634798
333300	0.3333	0.7571321759342124	31	0.7023165992655824	0.036264326920368635
333400	0.3334	0.7643187264497184	36	0.7120344158382198	0.06957440475782704
333500	0.3335	0.7239168651815057	33	0.7326805245503287	0.09784780902722641
333600	0.3336	0.7442601125432752	39	0.6837106244739185	0.12116343338377603
333700	0.3337	0.6994144044980634	41	0.6957283101956833	0.06799175196759688
333800	0.3338	0.7292753531615792	31	0.6629234602090472	0.10969298491501087
333900	0.3339	0.7147170038760956	40	0.6953771679338219	0.07197593387178135
334000	0.334	0.751116816305675	40	0.7136662148353706	0.07941722005788461
334100	0.3341	0.7224309007818128	31	0.6883389268551404	0.06710418269124324
334200	0.3342	0.7495828910191717	40	0.7073432427760066	0.09096132612619458
334300	0.3343	0.8029358993606778	35	0.7769902187570453	0.047529911958978245
334400	0.3344	0.7469981536658662	28	0.6934116533644319	0.06450837025295242
334500	0.3345	0.8057393326823873	38	0.7137774732403617	0.09959917967225082
334600	0.3346	0.7917652561172699	29	0.7308753345752036	0.08193544348871198
334700	0.3347	0.7854990428826626	33	0.6877643464100032	0.04608848334264894
334800	0.3348	0.811282111017259	35	0.717499339362994	0.05536169205810433
334900	0.3349	0.7539250671973188	35	0.6926251358736637	0.06153934692932518
335000	0.335	0.7940719973831796	32	0.6577890526653478	0.1161968780847588
335100	0.3351	0.838104070233732	36	0.702125258498867	0.06482740822998599
335200	0.3352	0.8106280106400762	34	0.6928969307586782	0.07809484165556019
335300	0.3353	0.7889303943138579	28	0.603595301525664	0.09114807454198913
335400	0.3354	0.8353206264696665	36	0.6466312426081565	0.0681599441733065
335500	0.3355	0.8438443977156346	31	0.6845071401207814	0.05224221940888604
335600	0.3356	0.7826104199317224	29	0.741479026602614	0.006863489977228703
335700	0.3357	0.8325062832321347	32	0.6907355593912415	0.06716210560594639
335800	0.3358	0.8052248442030842	36	0.6983085840426111	0.07105353399302067
335900	0.3359	0.8060864332000512	30	0.7060041832378285	0.11665491548984817
336000	0.336	0.7741333973835103	33	0.7122218586955225	0.10014907773708281
336100	0.3361	0.761270695796969	33	0.6606677729329495	0.08923300804284238
336200	0.3362	0.8015163704222434	33	0.678620601100806	0.11695844399157747
336300	0.3363	0.7849107954247165	31	0.694368054184926	0.11021237885800982
336400	0.3364	0.8268159124512419	31	0.6651661539712175	0.09008581007341107
336500	0.3365	0.8355658897262745	40	0.7497806336537826	0.09250410333924589
336600	0.3366	0.830739956124663	37	0.6819782253907607	0.07684148131592822
336700	0.3367	0.8156235403162583	36	0.6505936132877037	0.0959290144134392
336800	0.3368	0.8096254796612363	36	0.6799815028551874	0.07341005960563675
336900	0.3369	0.8545439179919245	38	0.6855679310852131	0.1005450434398667
